id,longitude,latitude
5369,-43.16954628584136,-22.961666342341392
5370,-43.27158029091594,-22.872300046727304
5371,-43.28543257113492,-22.83043719128448
5372,-43.38933464155313,-23.002335410050968
5373,-43.18162386108123,-22.9321079826015
5374,-43.46168242693382,-22.869996628946684
5375,-43.41382904612768,-22.9732879305866
5376,-43.4776042120833,-23.016618149141063
5377,-43.49638262082503,-22.75572606861805
5378,-43.275026135868586,-22.850638828524392
5379,-43.38893667444282,-22.782758067296985
5380,-43.42454055069608,-22.89410751631495
5381,-43.552004331217525,-23.006787431378864
5382,-43.10472449229588,-22.902738911111555
5383,-43.202117851516064,-22.98131257180911
5384,-43.220709782025715,-22.91515258928859
5385,-43.07834337592315,-22.818697603414748
5386,-43.20745211917557,-22.981562725163673
5387,-43.40668642047486,-22.883416968877114
5388,-43.19698376999547,-22.93404963737787
5389,-43.46591853099438,-22.689914374481067
5390,-43.58764802962625,-22.906848944565763
5391,-43.340449393778584,-23.002316402585375
5392,-43.24983870380174,-22.91305893445059
5393,-43.42774001973925,-23.008547721466247
5394,-43.357201574532176,-22.720661021224565
5395,-43.19997165315262,-22.93371048652457
5396,-43.35399805828041,-22.932360137784674
5397,-43.39420391767273,-23.00313875137352
5398,-43.285884424710396,-22.758680259465056
5399,-43.45514956793751,-22.759457029401396
5400,-43.30775227557353,-22.78470091438314
5401,-43.398044514671916,-22.781668163031835
5402,-43.323281000242446,-23.007194717750576
5403,-43.24161288220926,-22.92241410341624
5404,-43.243212504184896,-22.8589686007707
5405,-43.1810817981383,-22.93213963149932
5406,-43.34654270795686,-22.96370025858936
5407,-43.28582023870577,-22.90206237488526
5408,-43.01310275917815,-22.928790306639335
5409,-43.68129388996534,-22.922015963711285
5410,-43.60972560225214,-22.88397013321964
5411,-43.18290990824317,-22.9504315041327
5412,-42.938271136083515,-22.80109471437459
5413,-43.189025521369004,-22.965362604967346
5414,-43.088467817495506,-22.86564161194954
5415,-43.67824485204611,-22.924300122789507
5416,-43.084789992512945,-22.876713368568232
5417,-43.0150982595691,-22.799699958115223
5418,-43.361437418157195,-22.859063434966018
5419,-43.221896386253555,-22.91279285682199
5420,-43.20733528530548,-22.961837408940006
5421,-43.31545454147472,-22.84173279148833
5422,-43.08087784645858,-22.901504241458973
5423,-43.20324264779647,-22.985117969356914
5424,-43.3831506133027,-22.994095631908618
5425,-43.078367902403016,-22.82476485778474
5426,-43.24569088739982,-22.914092513149384
5427,-43.114271214070584,-22.900016016492586
5428,-43.2928328629991,-22.840611765295154
5429,-43.327897532117206,-23.008822343028193
5430,-43.037291522583416,-22.942612631974082
5431,-43.40627832381829,-22.882767059052714
5432,-43.285221555111086,-22.64528311453697
5433,-43.174321499518506,-22.938215337036976
5434,-43.21786469140907,-22.883079612215717
5435,-43.066229990425064,-22.908701626634656
5436,-43.11479714814823,-22.903667337229002
5437,-43.21952400059211,-22.981030859760008
5438,-43.33806156416125,-22.88138488850202
5439,-43.455427846346375,-22.876353393293915
5440,-43.320395797043524,-22.809229459418415
5441,-43.21165782809527,-22.918651340650367
5442,-43.20994089072463,-22.962609354027254
5443,-43.365129433449304,-22.92013884057288
5444,-43.41062473628732,-22.835617571004796
5445,-43.34925513735169,-23.00507683007106
5446,-43.11141012571662,-22.908566220619154
5447,-43.28684709278076,-22.900620453719064
5448,-43.41205640376065,-22.700827528648542
5449,-43.17754692577698,-22.937257975831148
5450,-43.2240903878745,-22.980815907426663
5451,-43.38522192897482,-22.804128757351688
5452,-43.04945688605219,-22.903060108822547
5453,-43.2584903594146,-22.876715860419125
5454,-43.03838411676369,-22.805031985752848
5455,-43.22261255305351,-22.914572368682805
5456,-43.34867163720841,-23.002077126900016
5457,-43.290806536005974,-22.819380425927616
5458,-43.21064620084756,-22.982662646633482
5459,-43.329519216883334,-23.007983023439856
5460,-43.41131520256946,-22.78417138914513
5461,-43.32418288524119,-22.837704620836192
5462,-43.28162083407108,-22.64739591146938
5463,-43.11069818698314,-22.903903487346035
5464,-43.32686187110942,-22.874705622586834
5465,-43.38694655986103,-22.812730258680702
5466,-43.04485233513603,-22.94002075511986
5467,-43.371485572978315,-22.850824719100984
5468,-43.48896015721129,-23.022444911974187
5469,-43.476014902001744,-22.87073757186969
5470,-43.36489207016825,-22.87195151322521
5471,-43.20154644459173,-22.986181437064694
5472,-43.45117263036328,-22.85452801561484
5473,-43.397497466611846,-22.785220566449027
5474,-43.17181819177988,-22.939390925430253
5475,-43.32406745308685,-23.004748575122733
5476,-43.563826717305965,-22.894206189445747
5477,-43.61137663885309,-22.962101109745593
5478,-43.490898265195284,-22.87793413394177
5479,-43.24454647720426,-22.853726683887416
5480,-43.04518588710756,-22.804822015219184
5481,-43.240516957573206,-22.92953212805479
5482,-43.017278688262074,-22.815768745003208
5483,-43.06113080797179,-22.82744710843277
5484,-43.092085332340574,-22.923093464793954
5485,-43.30421035102286,-22.804720112241395
5486,-43.17824303151951,-22.956689776571455
5487,-43.18574799887393,-22.78874683762774
5488,-43.36248180650436,-23.00080275526949
5489,-43.5656029341125,-22.61208899851998
5490,-43.27221491013894,-22.900767769285874
5491,-43.30696122748555,-22.86765250418002
5492,-43.32784847321181,-23.00325106974257
5493,-43.42069609596375,-22.889336076131585
5494,-43.30514910100893,-23.004171160790296
5495,-43.07490067723869,-22.826799249959343
5496,-43.258830158846635,-22.922078151939253
5497,-43.20330166303817,-22.959526840999096
5498,-43.32610650748568,-22.929658137319826
5499,-43.24947366285312,-22.98872898123638
5500,-43.464968321263136,-23.02505489430382
5501,-43.357628756853785,-22.825418069149194
5502,-43.318941945611634,-22.887098222435007
5503,-43.33322522214237,-22.941097458069347
5504,-43.1690004281107,-22.789402564219316
5505,-43.43906940001864,-22.808674857085148
5506,-43.281283065583466,-22.761085204726875
5507,-43.28817530928872,-22.88939979450369
5508,-43.179913464587585,-22.939869557338167
5509,-43.220112739263655,-22.8144286976118
5510,-43.227975434776646,-22.926625334718395
5511,-43.46003292091047,-22.872798518983927
5512,-43.47001408396164,-23.02045364044448
5513,-43.066688162168326,-22.820368452287177
5514,-43.54526565493769,-22.90012747731018
5515,-43.40874188250748,-22.869604598050742
5516,-43.19005121636577,-22.96913279165785
5517,-43.115783149699354,-22.903066321623466
5518,-43.40509674829695,-22.9967611144827
5519,-43.26192511222997,-22.851019794061056
5520,-43.18099149336393,-22.791184179965953
5521,-43.222279195222754,-22.964533871472664
5522,-43.53805821326034,-22.918558107763335
5523,-43.1921173240673,-22.936988245797647
5524,-42.918797841734346,-22.77871469315478
5525,-43.286643390799874,-22.905887491700902
5526,-43.182299634712,-22.972017325471437
5527,-43.51600195004013,-22.87422351138995
5528,-43.329882531983834,-23.004538709548854
5529,-43.01339651020884,-22.818514347225303
5530,-43.20122618781739,-22.917022927926823
5531,-43.36613150359696,-22.94637511374892
5532,-43.2034156400335,-22.809106352546458
5533,-43.38366876229984,-22.830796340860317
5534,-43.24901408572339,-22.922578161555112
5535,-43.18017373637398,-22.812472252683467
5536,-43.32282479584527,-23.005293508900724
5537,-43.28553225244064,-22.9122138217816
5538,-43.47717099726715,-23.02570864567795
5539,-43.03982794087392,-22.801960903805437
5540,-43.36410321777482,-22.93230192080499
5541,-43.44747207996918,-22.88659955083475
5542,-43.30190177381749,-22.76382880370693
5543,-43.36126529998167,-22.76905402700187
5544,-43.11206809043073,-22.905152623468794
5545,-43.187582258984975,-22.969573084717933
5546,-43.225712024424496,-22.918862843527393
5547,-43.44570488816826,-22.763120969977102
5548,-43.32009215674611,-22.83754854689919
5549,-43.17483543732799,-22.95595459891776
5550,-43.68712139555315,-22.932593074132086
5551,-43.69537661795945,-22.915029595619643
5552,-43.078568336292804,-22.851372499998245
5553,-43.23882567449063,-22.93438889334955
5554,-43.03054984640639,-22.812956049500333
5555,-43.19070865798488,-22.97987846140617
5556,-43.0985852625258,-22.88082008115351
5557,-43.20959956053109,-22.930392875300004
5558,-42.84882311302993,-22.75109484901248
5559,-43.626013119557236,-22.9154174360211
5560,-43.04119809985739,-22.91360596544864
5561,-43.16140218729852,-22.945750156501735
5562,-43.33421808479697,-22.892408156239814
5563,-43.19981867522401,-22.976623132877386
5564,-43.318321404629984,-22.78060715019827
5565,-43.41954580469129,-22.917847315232727
5566,-43.216051651651405,-22.98320451262154
5567,-43.23405795148404,-22.894434897172996
5568,-43.572569348495946,-22.72707282631107
5569,-43.29898267555622,-22.90519469981107
5570,-43.09147040244879,-22.855223922749644
5571,-43.33609311689477,-22.94344133395435
5572,-43.374174099365725,-22.861597427674607
5573,-43.01584432562255,-22.788464163909797
5574,-43.26430455706075,-22.92624636948762
5575,-43.455619593299,-23.01113184408898
5576,-43.410452536926705,-22.806981796689062
5577,-43.184838965018784,-22.951234696864425
5578,-43.47515906609376,-22.757718042784067
5579,-42.96503344751504,-22.808267920506196
5580,-43.206035011762204,-22.81813435335298
5581,-43.436922535115635,-22.77407661601676
5582,-43.23437896506738,-22.888111860651286
5583,-43.226744590567584,-22.988625951364295
5584,-43.281478555372814,-22.906781979213868
5585,-43.23724112494344,-22.93646691889299
5586,-43.43956414231765,-22.749999452540628
5587,-43.46014661548212,-23.011654157842152
5588,-43.357153216780006,-22.886402586031135
5589,-43.23736965332844,-22.929834143339658
5590,-43.182573664759055,-22.935306062503546
5591,-43.09421856562067,-22.858574796075807
5592,-43.046779158191214,-22.798482085759947
5593,-43.48936474228077,-22.735718451764487
5594,-43.216482704051906,-22.984989697322884
5595,-42.92824814184545,-22.773755837823316
5596,-43.389099616221834,-22.951572147436366
5597,-43.23051169275704,-22.924634560574976
5598,-43.53435102249183,-22.926233821622098
5599,-43.235003814873075,-22.9759858010427
5600,-43.3211432540282,-22.7454398334596
5601,-43.127429808168415,-22.88296834482615
5602,-43.46641571487332,-22.692162105435806
5603,-43.50955736078788,-22.77420907898216
5604,-43.351897756090736,-22.678984972929662
5605,-43.17091709725198,-22.962251712175114
5606,-43.109326754254326,-22.90608356005336
5607,-43.101240794299706,-22.883953093765733
5608,-43.55980619856982,-22.933691351606868
5609,-43.576353599981665,-22.940395263308822
5610,-43.00068951722222,-22.822369717256713
5611,-43.211600710437324,-22.80827897274999
5612,-43.26924056653937,-22.538803691791593
5613,-43.342666747112794,-22.865847215974437
5614,-43.19242733625352,-22.96347716521154
5615,-43.40165214125678,-22.832700941731087
5616,-43.27117971361861,-22.84487559801528
5617,-43.06182866296793,-22.81594640544913
5618,-43.47612482802395,-22.7431840841405
5619,-43.18855943723865,-22.98708458347827
5620,-43.38140697839599,-22.804627772462716
5621,-43.39137502401919,-23.001967752889083
5622,-43.28428640417382,-22.84227277818665
5623,-43.42754431748954,-22.77857592354137
5624,-43.03188352568172,-22.85799202313522
5625,-43.25775010385905,-22.926999353640415
5626,-43.323060141439264,-23.006946235138958
5627,-43.09107434528286,-22.905787914993923
5628,-43.553034511886636,-22.700825549676857
5629,-43.41889144464749,-22.915835709266652
5630,-43.237896199420845,-22.9847154095695
5631,-43.404988234595116,-22.81420523593785
5632,-43.19608952988968,-22.986013016409007
5633,-43.36161363263853,-23.010876213159253
5634,-43.08576777827933,-22.953643384099383
5635,-43.60199241826515,-22.913349101512452
5636,-43.1798610530219,-22.924710772009888
5637,-43.35056025075635,-22.842375294507587
5638,-43.2097866668372,-22.795881695594325
5639,-43.37507966872849,-22.884648362636757
5640,-43.34380814904093,-22.876674246931803
5641,-43.27911671387899,-22.7580642974472
5642,-43.23010966556467,-22.97693632298243
5643,-43.42737725129776,-22.787700353979012
5644,-43.3015950904289,-22.783308772606915
5645,-43.37883215082179,-22.79044190669398
5646,-43.244656685790986,-22.92868770706883
5647,-43.376647675528325,-22.78568885972671
5648,-43.36150905475168,-22.759119374119397
5649,-43.31061360325484,-22.83594803476252
5650,-43.21045284914888,-22.924250993666536
5651,-43.26987394254304,-22.863341058960053
5652,-43.22117164977811,-22.924023533872067
5653,-43.174543474591985,-22.93410147708414
5654,-43.22185076157146,-22.91685261562603
5655,-43.46273854922345,-22.75427045646712
5656,-43.23593541505901,-22.92925992923295
5657,-43.18030317574042,-22.92687271056539
5658,-43.4000210357288,-22.784375202115612
5659,-43.46582306043545,-22.74168875939913
5660,-43.49105607431017,-22.883217383621123
5661,-43.32952861514351,-23.008056381927688
5662,-43.323548766704135,-22.851609875411217
5663,-43.22423698732979,-22.98218693294621
5664,-43.387913424070504,-22.95697101024897
5665,-43.378696803823,-22.853881823423144
5666,-43.293321417786025,-22.818467059189143
5667,-42.98679282091865,-22.84106939786833
5668,-43.35539598856499,-22.95218306428103
5669,-43.2033774526361,-22.98300676712099
5670,-43.376798267462746,-22.918821531195
5671,-43.36756481644755,-22.75669942967655
5672,-43.207589117087515,-22.974211747217463
5673,-43.46380963642747,-23.02100692486046
5674,-43.69600902241491,-22.92042978753942
5675,-43.42712658487581,-22.74957309221303
5676,-43.44583256759511,-22.872728153768424
5677,-43.35642143991142,-22.927152439315098
5678,-43.18850715277163,-22.969934391901578
5679,-43.02951152540223,-22.82909768376352
5680,-43.39053974957662,-22.780871116727962
5681,-43.439521262322316,-22.803223561941355
5682,-43.00368424101089,-22.859705090116734
5683,-43.313631648384515,-22.79307191553696
5684,-43.42240894894132,-22.883575998326158
5685,-43.355175592533996,-22.71495009882054
5686,-43.17593694606295,-22.92928293986395
5687,-43.399454079934394,-22.809000498164078
5688,-43.36841944367991,-22.935444648937807
5689,-43.43421952500061,-22.868698781594
5690,-43.07385956248657,-22.845403813776638
5691,-43.20632073793948,-22.801563733280762
5692,-43.43543309607202,-22.78920780275189
5693,-43.18666592669239,-22.946825482948977
5694,-43.272589687676245,-22.835960935617372
5695,-43.69488963917227,-22.985275965714965
5696,-43.02397845183601,-22.945011764226646
5697,-43.333151477757816,-22.962492353281064
5698,-43.185277929499634,-22.80148715545223
5699,-43.21967523985883,-22.921407621768743
5700,-43.0469199341958,-22.81477804276251
5701,-43.332816725730034,-23.007278380850973
5702,-43.42854645942012,-22.789287860114644
5703,-43.37656635706601,-22.835259529089537
5704,-43.06146561109746,-22.831278014856895
5705,-43.476562581957914,-22.883628809654503
5706,-43.274001893940586,-22.850261105372855
5707,-43.296845822086134,-22.87129248787516
5708,-43.38832761699715,-22.996192942649063
5709,-43.3782220895295,-22.998473419511406
5710,-43.24008291090896,-22.93003356685812
5711,-43.1916692375631,-22.964898280270916
5712,-43.22342808977153,-22.985683256666434
5713,-43.32858947739645,-22.934274997867114
5714,-43.33442432668995,-22.976239891905593
5715,-43.68828780052962,-22.92549944809912
5716,-43.20728294014553,-22.984253047850288
5717,-43.312837528464165,-22.726603237418033
5718,-43.465206222029245,-23.01224443074461
5719,-43.08933519433661,-22.84733649598107
5720,-43.080167234951695,-22.83684608975551
5721,-43.18310808157518,-22.954828698676536
5722,-43.18831480887788,-22.970369066483226
5723,-43.18163069970999,-22.918135186170073
5724,-43.29363521923262,-22.988750786294077
5725,-43.432972515258605,-22.74364008576721
5726,-43.22635679931855,-22.918166049156014
5727,-43.511578644099714,-22.751963884368404
5728,-43.28890953145796,-22.895104572749105
5729,-43.25554822003153,-22.899161772989913
5730,-43.236611562846925,-22.921679775128233
5731,-43.0303067455429,-22.94323214436197
5732,-43.346172467432645,-22.870947812290364
5733,-43.226678226709886,-22.91336312102017
5734,-43.230177671120366,-22.975576615037248
5735,-43.1299083393189,-22.90488298268464
5736,-43.36475442974274,-22.811696293967312
5737,-43.37581739628378,-22.944479645231343
5738,-43.430443286558464,-23.007176476674804
5739,-43.35078649830368,-22.831064295314825
5740,-43.11329237582096,-22.906563912989107
5741,-43.189768540221365,-22.813898545220304
5742,-43.08344260975832,-22.82500784182866
5743,-43.43153679622886,-22.878428120390804
5744,-43.18514167042416,-22.918639874221526
5745,-43.19432580168641,-22.816637913960975
5746,-43.175852020473606,-22.956444030388603
5747,-43.29229353892096,-22.90328495906712
5748,-43.17812501259033,-22.939112544921965
5749,-43.49447863474609,-22.87175448701025
5750,-43.19461782737503,-22.79731524252236
5751,-43.18329936498105,-22.967085779242613
5752,-43.10996990843439,-22.90774835650187
5753,-43.16843682840272,-22.789141025206124
5754,-43.186281720219384,-22.975564044428936
5755,-43.191756662681534,-22.972596992970974
5756,-43.31890704080054,-22.828645046188036
5757,-43.31520180815744,-23.00907053818207
5758,-43.25614697992905,-22.996251615437355
5759,-43.20741230820197,-22.959219463024347
5760,-43.34774428683245,-23.008272005208948
5761,-43.20830778663043,-22.983017398361586
5762,-43.194681776872,-22.984308150269648
5763,-43.35666182555242,-22.85234891277173
5764,-43.342489443307876,-22.843745854661528
5765,-43.239021173030196,-22.903154277944417
5766,-43.425406250919124,-22.819614033358427
5767,-43.44631724405042,-22.991665181349912
5768,-43.39911914433495,-22.830309397339917
5769,-43.45718549664391,-22.76542822025739
5770,-43.33598316921747,-23.009866594211186
5771,-43.11999779247826,-22.893491635670205
5772,-43.01544292528058,-22.848660403864066
5773,-42.975967152484486,-22.787312328387635
5774,-43.29165033282631,-22.693350409608836
5775,-43.30332502038796,-22.80311580283318
5776,-43.29214132174892,-22.79316140465017
5777,-43.34502113966844,-22.86799790813853
5778,-43.353793167189,-22.755352824846092
5779,-43.42860094821995,-22.88399015917605
5780,-43.58623048088759,-22.888655675952677
5781,-43.237940059054345,-22.913715847034116
5782,-43.295626241274555,-22.89887997649637
5783,-43.32219599599621,-23.00724578024367
5784,-43.72732043602438,-22.947709537411935
5785,-43.321975827311604,-22.803518430645653
5786,-43.19852081496429,-22.982369031867663
5787,-43.34024667893591,-22.848117607477985
5788,-43.427892630491755,-23.005196082597443
5789,-43.10243062773247,-22.906259360795513
5790,-43.400973973802536,-22.91674581542425
5791,-43.21436201173338,-22.983714352327045
5792,-43.18177359642355,-22.956198567114598
5793,-43.21126033085874,-22.92089178919614
5794,-42.86008497269331,-22.71861090515186
5795,-43.19484478266598,-22.818874400558002
5796,-43.211837077338004,-22.815652527831425
5797,-43.30014354315832,-22.76198066526308
5798,-43.27868366819439,-22.593805172626617
5799,-43.10870677862955,-22.911366948031024
5800,-43.22519943969196,-22.98246382231314
5801,-43.236702301985375,-22.979380797018266
5802,-42.98791239397257,-22.811460264867822
5803,-43.320552867137096,-22.788381391646134
5804,-43.01558739359131,-22.93849873572526
5805,-43.177496028240434,-22.94299278916615
5806,-43.25282051100049,-22.926055451517943
5807,-43.34364807028458,-22.885454341110847
5808,-43.4267773222375,-22.777486317536653
5809,-43.199792423020945,-22.983477266270377
5810,-43.23344429676142,-22.928979784521605
5811,-43.35822303689899,-22.733558125702885
5812,-43.463009581148555,-23.025703410800375
5813,-43.3729541201444,-22.941666744973578
5814,-43.195337079507176,-22.9806815940708
5815,-43.26927148429168,-22.676014165661165
5816,-43.2807380372421,-22.640128452740477
5817,-43.40028118625772,-22.72490048827562
5818,-43.39365196649216,-22.91881506914399
5819,-43.19625056612207,-22.98535716640622
5820,-43.371356363804374,-22.890800324719088
5821,-43.03197066443067,-22.81035646238348
5822,-42.945916556917105,-22.812646972084917
5823,-43.17868255682845,-22.935489945798302
5824,-43.219076905119955,-22.962603821433632
5825,-43.46476257719487,-22.844296675731123
5826,-43.463293730648346,-22.756308284027153
5827,-43.30436252101792,-22.890047398007127
5828,-43.24790945613969,-22.91980725730813
5829,-43.30026156883086,-22.781190003329726
5830,-43.22765030398168,-22.97428169533856
5831,-43.3350048226673,-22.943456198327787
5832,-43.21293329013729,-22.815978836259635
5833,-43.284955950565184,-22.878916055340568
5834,-43.40533946561585,-22.586374192635244
5835,-43.08203085243282,-22.83704744189468
5836,-43.252630818913445,-22.917707934336384
5837,-43.25839428921544,-22.921830318295743
5838,-43.217199046963415,-22.96324199477577
5839,-43.52663616361194,-22.876117384121077
5840,-43.403188405833426,-22.804772418174554
5841,-43.33466791808241,-22.852862824770884
5842,-43.319933336046084,-22.895472741043385
5843,-43.476405410167295,-23.016516894872993
5844,-43.190783861969244,-22.98512577904505
5845,-43.54642945910004,-22.890979540675975
5846,-43.2160157463836,-22.88331163483035
5847,-43.2693634379415,-22.99418899781186
5848,-43.17714603570883,-22.938910286181166
5849,-43.359559983435005,-22.88954629003927
5850,-43.02035615938298,-22.81765971919814
5851,-43.336380251226196,-22.959740342810022
5852,-43.22345250433183,-22.919246186949113
5853,-43.18276848295524,-22.817394946406477
5854,-42.869519146153436,-22.743761925545005
5855,-43.24501153709717,-22.93537624511647
5856,-43.405148372940964,-22.994353949881695
5857,-43.17362800923117,-22.926668144802143
5858,-43.682006738988996,-22.9311785318959
5859,-43.20538451807296,-22.986262966723974
5860,-43.28584628848896,-22.864187058076233
5861,-43.22706006548553,-22.922953934621592
5862,-43.18377009768632,-22.922916047686858
5863,-43.378643267812194,-22.846503969534247
5864,-43.267056651090584,-22.903769128969063
5865,-43.413175673168794,-22.752353673351895
5866,-43.18668411822612,-22.910963011206107
5867,-43.192660368967374,-22.98793825087941
5868,-43.43142040325608,-22.753407021243696
5869,-43.3824957556212,-22.816661579383204
5870,-43.24711733701013,-22.92243489156084
5871,-43.205215649141934,-22.917218667304773
5872,-43.41662436896763,-22.725826300294813
5873,-43.22810379207331,-22.98485297949844
5874,-43.193331671576125,-22.982357401675657
5875,-43.41558941760274,-22.76358377766342
5876,-43.356535077386084,-22.751288793950035
5877,-43.18261613522897,-22.940259177442826
5878,-43.32267179069857,-22.837713566583464
5879,-43.21508564661641,-22.98288544222126
5880,-43.17508984007654,-22.933446940567404
5881,-43.30191366465572,-22.78338928899222
5882,-43.318553019983845,-22.803281278801048
5883,-43.169553642058446,-22.95942620769418
5884,-43.45212296730097,-22.857560238282023
5885,-43.345504623391435,-22.835847582494416
5886,-43.16987440209389,-22.9626927309987
5887,-43.17457293369383,-22.927319429530833
5888,-43.174329749146885,-22.9379546196579
5889,-43.21847753352851,-22.961964831218836
5890,-43.31643854685314,-22.802485085277123
5891,-43.3886846369062,-22.959709676373205
5892,-43.0680381784346,-22.841789692333624
5893,-43.19786717693086,-22.954809511197645
5894,-43.19096426007728,-22.98725554202248
5895,-43.47557213444737,-22.69531053925357
5896,-42.999593461639314,-22.84312258913388
5897,-43.25648919417034,-22.931219349286863
5898,-43.20945972054241,-22.79681540937279
5899,-43.308115884077246,-22.822531301456138
5900,-43.46078481896483,-23.02039680164539
5901,-43.4910617829989,-22.751846978308276
5902,-43.32716998667734,-23.002284499886855
5903,-43.32542687135488,-23.006210465513064
5904,-43.463615300269375,-23.02770281047951
5905,-43.2604275792646,-22.913980747344947
5906,-43.23739146008643,-22.901061600827106
5907,-43.19847751742447,-22.984420390163585
5908,-43.102580389848335,-22.904773299377577
5909,-43.230032897831336,-22.98601842962149
5910,-43.436462599709095,-22.879685813969626
5911,-43.65569638090705,-22.913258842588398
5912,-43.1891844071979,-22.97321213985544
5913,-43.383712819961524,-22.91191884818743
5914,-43.23447480683406,-22.930571587720564
5915,-43.05780590923091,-22.944459823143273
5916,-43.38698777867009,-22.73381356156957
5917,-43.50379588406636,-22.875725022180163
5918,-43.47049401436766,-23.028792668658287
5919,-43.242862515510296,-22.674491551665902
5920,-43.17956740444252,-22.955934552876403
5921,-43.24471371208932,-22.921481286734675
5922,-43.22184953708039,-22.988018747923796
5923,-43.40427466893502,-22.76467902386219
5924,-43.22085560275148,-22.965570838296387
5925,-43.4978830060274,-22.753074131099726
5926,-43.58401639701776,-22.881681283261976
5927,-43.04486099221405,-22.939952773903006
5928,-43.342708604679274,-22.76264732874217
5929,-43.495483753401565,-22.8778380345523
5930,-43.32752384617476,-22.886816269604832
5931,-43.04685862726734,-22.798422505128265
5932,-43.17585736462548,-22.964242782594447
5933,-43.17624302065138,-22.79036471154068
5934,-43.41754932246929,-22.808714448301398
5935,-43.19247801914447,-22.985130244244527
5936,-43.22104949611191,-22.980042133864472
5937,-43.29882038035269,-22.87200666194274
5938,-43.34147211345198,-23.004784898723774
5939,-43.12010605381658,-22.89652250313123
5940,-43.2136142845471,-22.903850947047133
5941,-43.01996551714727,-22.82765126576665
5942,-43.43994307669977,-23.01207522444694
5943,-43.46967640822416,-22.698941314663656
5944,-43.214885815989724,-22.964331098141344
5945,-43.27534672347632,-22.676782053105974
5946,-43.12857255697476,-22.899530098045926
5947,-43.432539839649706,-23.008386367805272
5948,-43.413587589994634,-22.757965302246355
5949,-42.94596520813452,-22.815747055325623
5950,-43.16824255281809,-22.962123676026184
5951,-43.65246108597994,-22.913349591964028
5952,-43.18287536602984,-22.936328541644937
5953,-43.2139066306717,-22.98379436583645
5954,-43.62799944957541,-22.81093318728548
5955,-43.421206797180304,-22.82113822491497
5956,-43.24160316442627,-22.849562185939714
5957,-43.54843164082882,-22.922445779485187
5958,-43.02055213685331,-22.81286404249009
5959,-43.36683851333241,-23.009452100493796
5960,-43.3109619123304,-22.7415029300709
5961,-43.04628484620008,-22.87751205048711
5962,-43.57954296639662,-22.915080212291972
5963,-43.372835883275364,-22.883658173076004
5964,-43.19520935598282,-22.95212678531257
5965,-43.24590463199205,-22.85670558816322
5966,-43.419639936220044,-22.884258381594027
5967,-43.099856133769286,-22.898975444400197
5968,-43.168302123831474,-22.963989702277747
5969,-43.176889257983554,-22.920251410668264
5970,-43.08016662217558,-22.884170441477746
5971,-43.46967725026926,-22.886017790071982
5972,-43.197276029301996,-22.956468098253147
5973,-43.284983055427446,-22.902904968805018
5974,-43.17875292808551,-22.938691621024276
5975,-43.19338015829158,-22.982640602057497
5976,-43.173302979609964,-22.963239693281565
5977,-42.853567069054186,-22.740709881568495
5978,-43.36000846190545,-22.951795813364402
5979,-43.17487915011025,-22.95498192003583
5980,-43.320554782669,-22.88822081419388
5981,-43.45468610882824,-22.890760349784717
5982,-43.33285639691788,-22.874179805019736
5983,-43.262207131871,-22.67035608835503
5984,-43.309912649214766,-23.013951979830892
5985,-43.44392983533337,-22.859555665747827
5986,-43.227359473533284,-22.976292057818945
5987,-43.33275134964602,-23.009902637435893
5988,-42.99805999548463,-22.827699443707647
5989,-43.33728510149225,-22.94047056821339
5990,-43.27746250185457,-22.895015096810795
5991,-43.4094342851823,-22.826569135814747
5992,-43.217521945654624,-22.904288689635994
5993,-43.11350522122491,-22.902979771698302
5994,-43.58095598313942,-22.937271708339885
5995,-43.193145491301244,-22.959133933142734
5996,-43.1887304015622,-22.96638463259035
5997,-43.37713953397994,-22.837765779778863
5998,-43.47313317493149,-23.01894243901026
5999,-43.26627530309945,-22.875585262037443
6000,-43.572375070727574,-22.896433563910666
6001,-43.183302066685016,-22.946660952126727
6002,-43.01208093503341,-22.80891972407445
6003,-43.23430227760329,-22.934776855109583
6004,-43.21598830703436,-22.91723820754162
6005,-43.189983837125816,-22.914332121049927
6006,-43.42242458492915,-23.010511066451475
6007,-43.42426428335958,-23.005002588749385
6008,-43.285303501660586,-22.9111400715414
6009,-43.280874300886914,-22.892098146848664
6010,-43.56666339088659,-22.90682062859783
6011,-42.98764010514079,-22.801019026464676
6012,-43.121498649991636,-22.887904790363745
6013,-43.03201934811497,-22.787548326698204
6014,-43.20261883385862,-22.95834023087578
6015,-43.21328151455,-22.92095716015001
6016,-43.4313512412665,-22.8043142333394
6017,-43.40307344560089,-22.891091628222707
6018,-43.207925541144554,-22.98522378475444
6019,-43.21260249627889,-22.814615223898947
6020,-43.251342718702844,-22.983676225918046
6021,-43.17107530464144,-22.963893305885193
6022,-43.239298032241194,-22.86738925648446
6023,-43.47621585484707,-23.02339122779671
6024,-42.98637061822465,-22.84005078107333
6025,-43.187927421599305,-22.934373057060743
6026,-43.23268881643411,-22.897717091741647
6027,-43.32437624766617,-23.005273327567135
6028,-43.10054518278734,-22.87947584768452
6029,-43.24726564023517,-22.932130397782032
6030,-43.25476218486638,-22.922878918556805
6031,-43.11698602506223,-22.898702784273432
6032,-43.12843468415252,-22.90006424707693
6033,-43.20350969615335,-22.958740412558672
6034,-43.60915006305147,-22.92305032123909
